receiver_condition,domain,series,seed_a,seed_b,panel_size,rows_per_context,P_star,aligned_tv,ari,alignment_gain,canonical_P_star,permutation_exact_agreement_with_96,delta_aligned_tv_vs_96,delta_ari_vs_96,delta_alignment_gain_vs_96,taxonomy_96,taxonomy_sensitivity,executability_status
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Switzerland,42,123,96,32,3-0-4-1-2,0.5013395908303571,-0.01634635949769321,0.2232392826428572,3-0-4-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Switzerland,42,123,72,24,2-0-4-1-3,0.4948621157232142,-0.01634635949769321,0.22971675775000006,3-0-4-1-2,FALSE,-0.0064774751071428605,0.0,0.0064774751071428605,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Switzerland,42,123,48,16,2-0-4-1-3,0.4948621157232142,-0.01634635949769321,0.22971675775000006,3-0-4-1-2,FALSE,-0.0064774751071428605,0.0,0.0064774751071428605,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Switzerland,42,2025,96,32,2-0-4-1-3,0.3203213609553571,0.10052910052910052,0.43133221342857153,2-0-4-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Switzerland,42,2025,72,24,2-0-4-1-3,0.3203213609553571,0.10052910052910052,0.43133221342857153,2-0-4-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Switzerland,42,2025,48,16,2-0-4-1-3,0.3203213609553571,0.10052910052910052,0.43133221342857153,2-0-4-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Switzerland,123,2025,96,32,4-1-2-3-0,0.4985447358035714,0.1111111111111111,0.0539873464285715,4-1-2-3-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Switzerland,123,2025,72,24,4-1-2-3-0,0.4985447358035714,0.1111111111111111,0.0539873464285715,4-1-2-3-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Switzerland,123,2025,48,16,4-1-2-3-0,0.4985447358035714,0.1111111111111111,0.0539873464285715,4-1-2-3-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Thailand,42,123,96,32,3-2-4-1-0,0.7777912200892857,0.03528997623866938,-0.13693457839285705,3-2-4-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Thailand,42,123,72,24,3-2-4-1-0,0.7777912200892857,0.03528997623866938,-0.13693457839285705,3-2-4-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Thailand,42,123,48,16,3-2-4-1-0,0.7777912200892857,0.03528997623866938,-0.13693457839285705,3-2-4-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Thailand,42,2025,96,32,2-3-0-4-1,0.5872886472196429,0.27335009973115953,0.16741143431071426,2-3-0-4-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Thailand,42,2025,72,24,2-3-1-4-0,0.6547724113267858,0.27335009973115953,0.0999276702035714,2-3-0-4-1,FALSE,0.06748376410714285,0.0,-0.06748376410714285,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Thailand,42,2025,48,16,2-4-0-3-1,0.4698752176839286,0.27335009973115953,0.2848248638464286,2-3-0-4-1,FALSE,-0.11741342953571432,0.0,0.11741342953571432,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Thailand,123,2025,96,32,0-1-2-3-4,0.5596812467732144,0.029577248270561098,0.0,0-1-2-3-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Thailand,123,2025,72,24,0-1-2-3-4,0.5596812467732144,0.029577248270561098,0.0,0-1-2-3-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Thailand,123,2025,48,16,0-1-4-2-3,0.5994969188696428,0.029577248270561098,-0.039815672096428445,0-1-2-3-4,FALSE,0.039815672096428445,0.0,-0.039815672096428445,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Timor-Leste,42,123,96,32,2-3-4-1-0,0.43366049107142857,0.20903468012431914,0.17202316510714277,2-3-4-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Timor-Leste,42,123,72,24,2-3-4-1-0,0.43366049107142857,0.20903468012431914,0.17202316510714277,2-3-4-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Timor-Leste,42,123,48,16,2-3-4-1-0,0.43366049107142857,0.20903468012431914,0.17202316510714277,2-3-4-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Timor-Leste,42,2025,96,32,1-3-0-4-2,0.41617235796303576,-0.04090897814383883,0.3287077696096429,1-3-0-4-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Timor-Leste,42,2025,72,24,1-3-0-4-2,0.41617235796303576,-0.04090897814383883,0.3287077696096429,1-3-0-4-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Timor-Leste,42,2025,48,16,1-3-0-4-2,0.41617235796303576,-0.04090897814383883,0.3287077696096429,1-3-0-4-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Timor-Leste,123,2025,96,32,0-4-1-3-2,0.52511857300125,-0.060375546513684986,-0.04972434685714289,0-4-1-3-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Timor-Leste,123,2025,72,24,0-3-2-1-4,0.48477779042982144,-0.060375546513684986,-0.009383564285714352,0-4-1-3-2,FALSE,-0.040340782571428535,0.0,0.040340782571428535,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Timor-Leste,123,2025,48,16,0-3-2-1-4,0.48477779042982144,-0.060375546513684986,-0.009383564285714352,0-4-1-3-2,FALSE,-0.040340782571428535,0.0,0.040340782571428535,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,United Kingdom of Great Britain and Northern Ireland,42,123,96,32,0-2-3-1-4,0.45787788389642853,0.24546240276577358,0.15321928239285715,0-2-3-1-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,United Kingdom of Great Britain and Northern Ireland,42,123,72,24,0-3-2-1-4,0.6099809846107143,0.24546240276577358,0.0011161816785714151,0-2-3-1-4,FALSE,0.15210310071428573,0.0,-0.15210310071428573,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,United Kingdom of Great Britain and Northern Ireland,42,123,48,16,0-2-3-1-4,0.45787788389642853,0.24546240276577358,0.15321928239285715,0-2-3-1-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,United Kingdom of Great Britain and Northern Ireland,42,2025,96,32,0-3-4-1-2,0.5346190020928572,0.23737517831669047,0.09613481424285708,0-3-4-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,United Kingdom of Great Britain and Northern Ireland,42,2025,72,24,0-2-4-1-3,0.5007725695571429,0.23737517831669047,0.12998124677857137,0-3-4-1-2,FALSE,-0.03384643253571429,0.0,0.03384643253571429,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,United Kingdom of Great Britain and Northern Ireland,42,2025,48,16,0-2-4-1-3,0.5007725695571429,0.23737517831669047,0.12998124677857137,0-3-4-1-2,FALSE,-0.03384643253571429,0.0,0.03384643253571429,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,United Kingdom of Great Britain and Northern Ireland,123,2025,96,32,0-1-4-2-3,0.6272928711964286,0.2071019215642207,0.005807909428571456,0-1-4-2-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,United Kingdom of Great Britain and Northern Ireland,123,2025,72,24,0-1-4-2-3,0.6272928711964286,0.2071019215642207,0.005807909428571456,0-1-4-2-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,United Kingdom of Great Britain and Northern Ireland,123,2025,48,16,0-1-2-4-3,0.5698476942321429,0.2071019215642207,0.0632530863928572,0-1-4-2-3,FALSE,-0.05744517696428575,0.0,0.05744517696428575,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Vanuatu,42,123,96,32,2-1-4-3-0,0.42730488202321426,0.031746031746031744,0.18155866146428568,2-1-4-3-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Vanuatu,42,123,72,24,2-3-4-1-0,0.5738153427982143,0.031746031746031744,0.0350482006892856,2-1-4-3-0,FALSE,0.14651046077500007,0.0,-0.14651046077500007,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Vanuatu,42,123,48,16,2-1-4-3-0,0.42730488202321426,0.031746031746031744,0.18155866146428568,2-1-4-3-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Vanuatu,42,2025,96,32,2-4-3-1-0,0.4871770742910714,0.24726186525058078,0.2543955188464285,2-4-3-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Vanuatu,42,2025,72,24,2-4-3-1-0,0.4871770742910714,0.24726186525058078,0.2543955188464285,2-4-3-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Vanuatu,42,2025,48,16,2-4-3-1-0,0.4871770742910714,0.24726186525058078,0.2543955188464285,2-4-3-1-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Vanuatu,123,2025,96,32,0-3-2-1-4,0.3740142304464286,0.13756613756613756,0.14249597285714283,0-3-2-1-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Vanuatu,123,2025,72,24,0-3-1-2-4,0.4140733823392857,0.13756613756613756,0.10243682096428575,0-3-2-1-4,FALSE,0.04005915189285708,0.0,-0.04005915189285708,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Vanuatu,123,2025,48,16,0-3-1-2-4,0.4140733823392857,0.13756613756613756,0.10243682096428575,0-3-2-1-4,FALSE,0.04005915189285708,0.0,-0.04005915189285708,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Viet Nam,42,123,96,32,0-2-4-1-3,0.5403446018392858,0.09406830437387663,-0.06372836392857156,0-2-4-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Viet Nam,42,123,72,24,3-2-4-1-0,0.7057573274107144,0.09406830437387663,-0.22914108950000017,0-2-4-1-3,FALSE,0.1654127255714286,0.0,-0.1654127255714286,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Viet Nam,42,123,48,16,0-2-4-1-3,0.5403446018392858,0.09406830437387663,-0.06372836392857156,0-2-4-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Viet Nam,42,2025,96,32,2-0-4-1-3,0.7979962746428573,0.10856795624873403,-0.29687005742857153,2-0-4-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Viet Nam,42,2025,72,24,2-0-4-1-3,0.7979962746428573,0.10856795624873403,-0.29687005742857153,2-0-4-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Viet Nam,42,2025,48,16,0-3-2-4-1,0.4974370115714285,0.10856795624873403,0.0036892056428572406,2-0-4-1-3,FALSE,-0.3005592630714288,0.0,0.3005592630714288,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Viet Nam,123,2025,96,32,0-1-3-2-4,0.35079652219642865,0.6010019850647509,0.024813439285714278,0-1-3-2-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Viet Nam,123,2025,72,24,0-3-2-1-4,0.3018919864821429,0.6010019850647509,0.07371797500000005,0-1-3-2-4,FALSE,-0.04890453571428577,0.0,0.04890453571428577,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,WHO,Viet Nam,123,2025,48,16,0-3-2-1-4,0.3018919864821429,0.6010019850647509,0.07371797500000005,0-1-3-2-4,FALSE,-0.04890453571428577,0.0,0.04890453571428577,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T7,42,123,96,32,0-3-4-1-2,0.6582130581785713,0.0018496434568862864,0.11267327092857138,0-3-4-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T7,42,123,72,24,0-2-4-1-3,0.6513803476428571,0.0018496434568862864,0.1195059814642856,0-3-4-1-2,FALSE,-0.006832710535714215,0.0,0.006832710535714215,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T7,42,123,48,16,2-3-4-1-0,0.5296776542857143,0.0018496434568862864,0.24120867482142838,0-3-4-1-2,FALSE,-0.128535403892857,0.0,0.128535403892857,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T7,42,2025,96,32,1-3-0-4-2,0.43681598828035717,0.037037037037037035,0.391758685892857,1-3-0-4-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T7,42,2025,72,24,1-3-0-4-2,0.43681598828035717,0.037037037037037035,0.391758685892857,1-3-0-4-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T7,42,2025,48,16,0-1-3-4-2,0.7780384340660714,0.037037037037037035,0.05053624010714275,1-3-0-4-2,FALSE,0.34122244578571426,0.0,-0.34122244578571426,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T7,123,2025,96,32,0-4-3-1-2,0.3328694208053572,0.3915343915343915,-0.03666751362142867,0-4-3-1-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T7,123,2025,72,24,0-1-3-2-4,0.29337977814821425,0.3915343915343915,0.0028221290357142714,0-4-3-1-2,FALSE,-0.03948964265714294,0.0,0.03948964265714294,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T7,123,2025,48,16,0-4-2-1-3,0.3497400052553572,0.3915343915343915,-0.053538098071428675,0-4-3-1-2,FALSE,0.016870584450000004,0.0,-0.016870584450000004,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T314,42,123,96,32,3-0-1-4-2,0.72102286385,0.0,0.15334995387142858,3-0-1-4-2,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T314,42,123,72,24,0-3-1-4-2,0.7563789026,0.0,0.11799391512142865,3-0-1-4-2,FALSE,0.03535603874999993,0.0,-0.03535603874999993,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T314,42,123,48,16,0-2-1-4-3,0.734979498042857,0.0,0.1393933196785716,3-0-1-4-2,FALSE,0.013956634192856976,0.0,-0.013956634192856976,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T314,42,2025,96,32,2-3-4-0-1,0.7314939118285715,0.0,0.0108190239999999,2-3-4-0-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T314,42,2025,72,24,2-3-4-0-1,0.7314939118285715,0.0,0.0108190239999999,2-3-4-0-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T314,42,2025,48,16,2-1-4-0-3,0.74842983065,0.0,-0.006116894821428631,2-3-4-0-1,FALSE,0.01693591882142853,0.0,-0.01693591882142853,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T314,123,2025,96,32,2-3-1-4-0,0.5378512107857143,-0.020673360897814512,0.09058325710714288,2-3-1-4-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T314,123,2025,72,24,2-3-1-4-0,0.5378512107857143,-0.020673360897814512,0.09058325710714288,2-3-1-4-0,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T314,123,2025,48,16,2-1-3-4-0,0.5648074213571429,-0.020673360897814512,0.06362704653571427,2-3-1-4-0,FALSE,0.026956210571428607,0.0,-0.026956210571428607,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T108,42,123,96,32,2-0-4-1-3,0.5822300130046428,0.04305248158142077,0.032819637583571426,2-0-4-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T108,42,123,72,24,3-2-4-1-0,0.5201859850560714,0.04305248158142077,0.09486366553214287,2-0-4-1-3,FALSE,-0.062044027948571445,0.0,0.062044027948571445,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T108,42,123,48,16,3-1-4-2-0,0.49817544755607146,0.04305248158142077,0.1168742030321428,2-0-4-1-3,FALSE,-0.08405456544857137,0.0,0.08405456544857137,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T108,42,2025,96,32,2-0-4-1-3,0.31886073565428574,0.19412400338775151,0.3998975545200001,2-0-4-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T108,42,2025,72,24,2-0-4-3-1,0.3472072416542857,0.19412400338775151,0.37155104852000015,2-0-4-1-3,FALSE,0.028346505999999938,0.0,-0.028346505999999938,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T108,42,2025,48,16,2-0-4-1-3,0.31886073565428574,0.19412400338775151,0.3998975545200001,2-0-4-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T108,123,2025,96,32,0-1-2-3-4,0.5336602916232142,0.09771018552928729,0.0,0-1-2-3-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T108,123,2025,72,24,0-1-2-3-4,0.5336602916232142,0.09771018552928729,0.0,0-1-2-3-4,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T108,123,2025,48,16,1-3-0-2-4,0.5444451772660714,0.09771018552928729,-0.01078488564285729,0-1-2-3-4,FALSE,0.01078488564285729,0.0,-0.01078488564285729,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T84,42,123,96,32,0-2-4-1-3,0.45077440462857143,0.1540888133948071,0.30338305548214295,0-2-4-1-3,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T84,42,123,72,24,1-2-4-0-3,0.4989321963178571,0.1540888133948071,0.25522526379285726,0-2-4-1-3,FALSE,0.04815779168928569,0.0,-0.04815779168928569,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T84,42,123,48,16,3-2-4-0-1,0.4947963554964286,0.1540888133948071,0.2593611046142858,0-2-4-1-3,FALSE,0.04402195086785715,0.0,-0.04402195086785715,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T84,42,2025,96,32,2-0-4-3-1,0.4222907541660715,0.10330179571345817,0.24630385727499998,2-0-4-3-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T84,42,2025,72,24,2-0-4-3-1,0.4222907541660715,0.10330179571345817,0.24630385727499998,2-0-4-3-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
TRANSFORMER_CONTROLLED_ALTERNATIVE,Electricity,T84,42,2025,48,16,2-0-4-3-1,0.4222907541660715,0.10330179571345817,0.24630385727499998,2-0-4-3-1,TRUE,0.0,0.0,0.0,STRUCTURALLY UNSTABLE,STRUCTURALLY UNSTABLE,EXECUTABLE
