receiver_architecture,country,sender_seed,receiver_seed,receiver_stratum,sender_source,P_align_sender_to_receiver,swap_mean_abs_deviation,receiver_neutral_mean_abs_deviation,swap_to_neutral_ratio,receiver_native_equivalence_error,checkpoint_hash_verified
TRANSFORMER,Brunei Darussalam,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-3-0-1-2,0.08094843477010727,0.1803254336118698,0.44890192774658544,0.0,TRUE
TRANSFORMER,Brunei Darussalam,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.19863489270210266,0.1803254336118698,1.1015356443264785,0.0,TRUE
TRANSFORMER,Brunei Darussalam,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-3-0-1-4,0.0971875712275505,0.1803254336118698,0.5389565369726813,0.0,TRUE
TRANSFORMER,Brunei Darussalam,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-3-0-1-2,0.10103864222764969,0.1803254336118698,0.5603127645605666,0.0,TRUE
TRANSFORMER,Brunei Darussalam,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.0884140357375145,0.1803254336118698,0.4903026376623929,0.0,TRUE
TRANSFORMER,Brunei Darussalam,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-2-3-1-4,0.1954665631055832,0.1803254336118698,1.0839655792887373,0.0,TRUE
TRANSFORMER,Brunei Darussalam,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-3-0-1-2,0.49013176560401917,1.2873380184173584,0.38073276683507157,0.0,TRUE
TRANSFORMER,Brunei Darussalam,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-3-2-4,0.3639688491821289,1.2873380184173584,0.28272982229608107,0.0,TRUE
TRANSFORMER,Brunei Darussalam,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,2-1-0-3-4,0.4510071575641632,1.2873380184173584,0.3503408981260627,0.0,TRUE
TRANSFORMER,Brunei Darussalam,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-1-4-0-3,0.8768304586410522,1.2873380184173584,0.6811190581623773,0.0,TRUE
TRANSFORMER,Brunei Darussalam,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-2-4-1,0.2458498626947403,1.2873380184173584,0.19097537645705973,0.0,TRUE
TRANSFORMER,Brunei Darussalam,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.17478828132152557,1.2873380184173584,0.1357749703814455,0.0,TRUE
TRANSFORMER,Cambodia,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,4-1-3-0-2,0.17415885627269745,0.23301860690116882,0.7474032163730349,0.0,TRUE
TRANSFORMER,Cambodia,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-2-4-1-0,0.2200748175382614,0.23301860690116882,0.9444516919269141,0.0,TRUE
TRANSFORMER,Cambodia,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-4-0-1-3,0.07445321977138519,0.23301860690116882,0.31951619984992596,0.0,TRUE
TRANSFORMER,Cambodia,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,4-1-3-0-2,0.15863581001758575,0.23301860690116882,0.6807860201690616,0.0,TRUE
TRANSFORMER,Cambodia,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-1-4-3-0,0.2303883284330368,0.23301860690116882,0.9887121526340271,0.0,TRUE
TRANSFORMER,Cambodia,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-4-0-1-3,0.08728783577680588,0.23301860690116882,0.3745959901555314,0.0,TRUE
TRANSFORMER,Cambodia,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-3-4-0-1,0.2787920832633972,0.19398318231105804,1.4371971834978223,0.0,TRUE
TRANSFORMER,Cambodia,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.19514550268650055,0.19398318231105804,1.0059918615706525,0.0,TRUE
TRANSFORMER,Cambodia,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-4-1-3-0,0.1798395961523056,0.19398318231105804,0.9270885960821451,0.0,TRUE
TRANSFORMER,Cambodia,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-3-4-0-1,0.32305699586868286,0.19398318231105804,1.6653866176432293,0.0,TRUE
TRANSFORMER,Cambodia,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.1548442542552948,0.19398318231105804,0.7982354573758731,0.0,TRUE
TRANSFORMER,Cambodia,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-4-2-1-3,0.19210195541381836,0.19398318231105804,0.9903021134367046,0.0,TRUE
TRANSFORMER,Cambodia,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-0-4-1-3,0.3051508367061615,0.6734523773193359,0.4531142022555603,0.0,TRUE
TRANSFORMER,Cambodia,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-3-2-4,0.7185994982719421,0.6734523773193359,1.0670383273904436,0.0,TRUE
TRANSFORMER,Cambodia,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,0.06517506390810013,0.6734523773193359,0.09677753929316903,0.0,TRUE
TRANSFORMER,Cambodia,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-4-1-3,0.47905233502388,0.6734523773193359,0.7113381007440177,0.0,TRUE
TRANSFORMER,Cambodia,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-2-4-1,0.2978014647960663,0.6734523773193359,0.44220122287110963,0.0,TRUE
TRANSFORMER,Cambodia,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,0.13038286566734314,0.6734523773193359,0.19360369056284216,0.0,TRUE
TRANSFORMER,China,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,3.368025302886963,7.130529880523682,0.4723387124547899,0.0,TRUE
TRANSFORMER,China,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-2-4-3-1,8.27302074432373,7.130529880523682,1.1602252403318085,0.0,TRUE
TRANSFORMER,China,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-3-4-2-1,5.949168682098389,7.130529880523682,0.8343235049540902,0.0,TRUE
TRANSFORMER,China,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,3.4576027393341064,7.130529880523682,0.48490123416749115,0.0,TRUE
TRANSFORMER,China,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-2-4-3-1,7.6950788497924805,7.130529880523682,1.07917349463899,0.0,TRUE
TRANSFORMER,China,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-4-3-1,5.442444801330566,7.130529880523682,0.7632595182296412,0.0,TRUE
TRANSFORMER,China,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-4-3-0-2,18.40228843688965,31.78339958190918,0.5789905635948416,0.0,TRUE
TRANSFORMER,China,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,12.381134033203125,31.78339958190918,0.38954719117744574,0.0,TRUE
TRANSFORMER,China,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-2-3-4,18.450929641723633,31.78339958190918,0.5805209601374969,0.0,TRUE
TRANSFORMER,China,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-4-3-0-2,18.747148513793945,31.78339958190918,0.5898408842477836,0.0,TRUE
TRANSFORMER,China,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,13.344522476196289,31.78339958190918,0.41985824838548325,0.0,TRUE
TRANSFORMER,China,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-2-3-4,20.894332885742188,31.78339958190918,0.6573976717592869,0.0,TRUE
TRANSFORMER,China,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-3-2-0-4,9.26577091217041,5.058789253234863,1.8316182881596372,0.0,TRUE
TRANSFORMER,China,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-3-2-0-1,12.58785343170166,5.058789253234863,2.488313468218172,0.0,TRUE
TRANSFORMER,China,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,9.548357009887695,5.058789253234863,1.8874787092152454,0.0,TRUE
TRANSFORMER,China,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-3-2-0-4,10.670181274414062,5.058789253234863,2.109236171004944,0.0,TRUE
TRANSFORMER,China,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-1-2-3-0,10.03782844543457,5.058789253234863,1.9842353462374105,0.0,TRUE
TRANSFORMER,China,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,5.901747226715088,5.058789253234863,1.166632356337278,0.0,TRUE
TRANSFORMER,Fiji,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,3.4623262882232666,5.55851411819458,0.6228870188329825,0.0,TRUE
TRANSFORMER,Fiji,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-0-4-1-2,8.5283203125,5.55851411819458,1.5342805885091502,0.0,TRUE
TRANSFORMER,Fiji,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-3-4-1-0,3.0269412994384766,5.55851411819458,0.5445594335238704,0.0,TRUE
TRANSFORMER,Fiji,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,2.852962017059326,5.55851411819458,0.5132598310258454,0.0,TRUE
TRANSFORMER,Fiji,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-3-4-1-0,10.183279991149902,5.55851411819458,1.8320147749228815,0.0,TRUE
TRANSFORMER,Fiji,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-3-4-1-0,3.295318365097046,5.55851411819458,0.5928415930995915,0.0,TRUE
TRANSFORMER,Fiji,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-3-0-1-2,4.0130295753479,4.598969459533691,0.8725932212984946,0.0,TRUE
TRANSFORMER,Fiji,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,3.382201671600342,4.598969459533691,0.7354259908356245,0.0,TRUE
TRANSFORMER,Fiji,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-4-1-3-2,5.733328342437744,4.598969459533691,1.246655015408402,0.0,TRUE
TRANSFORMER,Fiji,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-3-0-1-2,3.924394369125366,4.598969459533691,0.8533203805017824,0.0,TRUE
TRANSFORMER,Fiji,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,2.096773147583008,4.598969459533691,0.45592239001204593,0.0,TRUE
TRANSFORMER,Fiji,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-4-3-1-2,5.9855828285217285,4.598969459533691,1.301505235289958,0.0,TRUE
TRANSFORMER,Fiji,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-0-4-1-3,4.32256555557251,4.3973469734191895,0.9829939692503881,0.0,TRUE
TRANSFORMER,Fiji,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-3-2-0-1,8.097519874572754,4.3973469734191895,1.8414557512791554,0.0,TRUE
TRANSFORMER,Fiji,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,1.7711492776870728,4.3973469734191895,0.4027767852737585,0.0,TRUE
TRANSFORMER,Fiji,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-4-1-3,4.27561092376709,4.3973469734191895,0.9723160236415361,0.0,TRUE
TRANSFORMER,Fiji,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-2-4-3-1,6.501485347747803,4.3973469734191895,1.4785017846095792,0.0,TRUE
TRANSFORMER,Fiji,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,2.0936663150787354,4.3973469734191895,0.47612033522357905,0.0,TRUE
TRANSFORMER,French Polynesia,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,4-1-2-3-0,1.8741490840911865,1.6572993993759155,1.130845208051683,0.0,TRUE
TRANSFORMER,French Polynesia,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-3-4-2,7.59409761428833,1.6572993993759155,4.582212252745652,0.0,TRUE
TRANSFORMER,French Polynesia,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-3-0-4-2,3.2836058139801025,1.6572993993759155,1.9812991033585123,0.0,TRUE
TRANSFORMER,French Polynesia,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,4-1-2-3-0,2.609815835952759,1.6572993993759155,1.5747401084773998,0.0,TRUE
TRANSFORMER,French Polynesia,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-4-2-1-3,2.3982961177825928,1.6572993993759155,1.4471109557426451,0.0,TRUE
TRANSFORMER,French Polynesia,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-0-4-3-2,8.771764755249023,1.6572993993759155,5.292806332128149,0.0,TRUE
TRANSFORMER,French Polynesia,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-4-0-3-1,2.724332571029663,2.51416015625,1.0835954759115847,0.0,TRUE
TRANSFORMER,French Polynesia,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,2.900531053543091,2.51416015625,1.1536779175871528,0.0,TRUE
TRANSFORMER,French Polynesia,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-2-4-3,2.7096970081329346,2.51416015625,1.0777742226949407,0.0,TRUE
TRANSFORMER,French Polynesia,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-3-0-4-1,3.1432669162750244,2.51416015625,1.250225411639396,0.0,TRUE
TRANSFORMER,French Polynesia,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-3-2-4,2.5334231853485107,2.51416015625,1.0076618146424063,0.0,TRUE
TRANSFORMER,French Polynesia,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-2-1-4-3,2.3795650005340576,2.51416015625,0.946465162379831,0.0,TRUE
TRANSFORMER,French Polynesia,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-3-0-4-1,1.747555136680603,1.0923497676849365,1.5998127965773008,0.0,TRUE
TRANSFORMER,French Polynesia,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-2-4-0-3,4.077369213104248,1.0923497676849365,3.7326590197804412,0.0,TRUE
TRANSFORMER,French Polynesia,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-4-3,3.4403786659240723,1.0923497676849365,3.149521121989538,0.0,TRUE
TRANSFORMER,French Polynesia,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-3-0-2-1,1.8290483951568604,1.0923497676849365,1.6744164271057984,0.0,TRUE
TRANSFORMER,French Polynesia,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-3-4-2-1,1.913029432296753,1.0923497676849365,1.7512975137543334,0.0,TRUE
TRANSFORMER,French Polynesia,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-3-4-2,3.8585000038146973,1.0923497676849365,3.5322935180296517,0.0,TRUE
TRANSFORMER,Guam,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,3.708430051803589,3.147007465362549,1.1783988734123838,0.0,TRUE
TRANSFORMER,Guam,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-0-4-1-2,5.290979862213135,3.147007465362549,1.6812733749278193,0.0,TRUE
TRANSFORMER,Guam,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-3-2-4-0,3.800788402557373,3.147007465362549,1.207746865678155,0.0,TRUE
TRANSFORMER,Guam,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,3.7092835903167725,3.147007465362549,1.178670095683884,0.0,TRUE
TRANSFORMER,Guam,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-0-4-1-2,8.785258293151855,3.147007465362549,2.791622959222868,0.0,TRUE
TRANSFORMER,Guam,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-3-2-4-0,5.234383583068848,3.147007465362549,1.6632892170358498,0.0,TRUE
TRANSFORMER,Guam,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-1-4-0-2,4.054924964904785,2.5484700202941895,1.5911213130287065,0.0,TRUE
TRANSFORMER,Guam,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,3.247507333755493,2.5484700202941895,1.274296855719185,0.0,TRUE
TRANSFORMER,Guam,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-1-3-0-2,2.414952516555786,2.5484700202941895,0.9476087602855181,0.0,TRUE
TRANSFORMER,Guam,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-1-0-4-2,4.609428405761719,2.5484700202941895,1.8087041907715349,0.0,TRUE
TRANSFORMER,Guam,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,2.4518704414367676,2.5484700202941895,0.9620950695561761,0.0,TRUE
TRANSFORMER,Guam,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-2-0-1-4,3.01045298576355,2.5484700202941895,1.1812785560710775,0.0,TRUE
TRANSFORMER,Guam,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,1-4-0-2-3,7.029109477996826,7.311701774597168,0.9613506806880248,0.0,TRUE
TRANSFORMER,Guam,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-2-1-3-0,9.366043090820312,7.311701774597168,1.2809662346131898,0.0,TRUE
TRANSFORMER,Guam,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,3-1-0-2-4,4.131728172302246,7.311701774597168,0.5650843400994539,0.0,TRUE
TRANSFORMER,Guam,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-4-0-2-3,9.147956848144531,7.311701774597168,1.2511392190429609,0.0,TRUE
TRANSFORMER,Guam,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-2-3-1-4,7.037937641143799,7.311701774597168,0.9625580826607972,0.0,TRUE
TRANSFORMER,Guam,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,11.076509475708008,7.311701774597168,1.5149017037580501,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,5.350557804107666,5.815639019012451,0.9200292154680948,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-3-4-1-0,18.650339126586914,5.815639019012451,3.2069286050278123,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-3-4-1-0,17.370769500732422,5.815639019012451,2.986906416293035,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,4.5386528968811035,5.815639019012451,0.7804220451172034,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-3-4-1-0,19.280384063720703,5.815639019012451,3.315264926294323,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,1-2-4-3-0,16.549564361572266,5.815639019012451,2.8457000696687897,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,4-3-1-0-2,13.515143394470215,9.328009605407715,1.4488775168751005,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,4.369081974029541,9.328009605407715,0.4683830912327383,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-4-1-3-2,11.87252140045166,9.328009605407715,1.2727818583686727,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,4-3-1-0-2,14.077189445495605,9.328009605407715,1.5091311052397132,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,4.754494667053223,9.328009605407715,0.5097008759829006,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-4-1-3-2,10.510866165161133,9.328009605407715,1.1268069620198162,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-0-4-1-3,37.09304428100586,60.55887985229492,0.6125120605182428,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-2-4-3-1,61.126609802246094,60.55887985229492,1.0093748423242948,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-4-3,81.27064514160156,60.55887985229492,1.3420103763448616,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-4-1-3,37.70187759399414,60.55887985229492,0.622565636715049,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-2-4-3-1,61.09452438354492,60.55887985229492,1.0088450204587083,0.0,TRUE
TRANSFORMER,Lao People's Democratic Republic,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-4-3,81.78507232666016,60.55887985229492,1.350505037843114,0.0,TRUE
TRANSFORMER,Malaysia,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,35.52107620239258,69.5676498413086,0.510597616613757,0.0,TRUE
TRANSFORMER,Malaysia,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-2-4-1-3,83.59429168701172,69.5676498413086,1.201625926385316,0.0,TRUE
TRANSFORMER,Malaysia,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-0-4-1-2,124.58497619628906,69.5676498413086,1.790846413246401,0.0,TRUE
TRANSFORMER,Malaysia,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,35.44287872314453,69.5676498413086,0.5094735671536067,0.0,TRUE
TRANSFORMER,Malaysia,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-2-4-1-3,56.44942092895508,69.5676498413086,0.8114320529401579,0.0,TRUE
TRANSFORMER,Malaysia,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-0-4-1-2,119.1424560546875,69.5676498413086,1.7126129217598187,0.0,TRUE
TRANSFORMER,Malaysia,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-4-0-3-1,233.1475067138672,164.2010955810547,1.41989007983676,0.0,TRUE
TRANSFORMER,Malaysia,123,123,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,67.84214782714844,164.2010955810547,0.41316501322404076,0.0,TRUE
TRANSFORMER,Malaysia,2025,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-1-2-4-0,136.5565185546875,164.2010955810547,0.8316419453320822,0.0,TRUE
TRANSFORMER,Malaysia,42,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-4-0-3-1,241.1019744873047,164.2010955810547,1.4683335311139223,0.0,TRUE
TRANSFORMER,Malaysia,123,123,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,67.26426696777344,164.2010955810547,0.409645664846187,0.0,TRUE
TRANSFORMER,Malaysia,2025,123,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-4-2-1-0,203.88465881347656,164.2010955810547,1.2416766044830245,0.0,TRUE
TRANSFORMER,Malaysia,42,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-4-1-0-3,58.13005828857422,31.59262466430664,1.8399882537853711,0.0,TRUE
TRANSFORMER,Malaysia,123,2025,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,0-1-2-3-4,26.739702224731445,31.59262466430664,0.8463906531622227,0.0,TRUE
TRANSFORMER,Malaysia,2025,2025,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,18.594106674194336,31.59262466430664,0.5885584648875966,0.0,TRUE
TRANSFORMER,Malaysia,42,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-4-1-0-3,59.97037124633789,31.59262466430664,1.8982396012855633,0.0,TRUE
TRANSFORMER,Malaysia,123,2025,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,0-1-2-3-4,36.64934539794922,31.59262466430664,1.1600601655409677,0.0,TRUE
TRANSFORMER,Malaysia,2025,2025,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,43.26984405517578,31.59262466430664,1.3696185269488568,0.0,TRUE
TRANSFORMER,Maldives,42,42,CROSS_ARCH_SAME_SEED_ID,FUNCTIONAL,0-1-2-3-4,6.249480247497559,10.6990327835083,0.5841163751858608,0.0,TRUE
TRANSFORMER,Maldives,123,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-1-4-0-2,11.196442604064941,10.6990327835083,1.04649110163709,0.0,TRUE
TRANSFORMER,Maldives,2025,42,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,2-0-4-1-3,9.800070762634277,10.6990327835083,0.9159772627054942,0.0,TRUE
TRANSFORMER,Maldives,42,42,CROSS_ARCH_SAME_SEED_ID,THETA_RKA_1e-3,0-1-2-3-4,6.556384563446045,10.6990327835083,0.6128016145115646,0.0,TRUE
TRANSFORMER,Maldives,123,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,3-1-4-0-2,11.166648864746094,10.6990327835083,1.0437063882969482,0.0,TRUE
TRANSFORMER,Maldives,2025,42,CROSS_ARCH_CROSS_SEED,THETA_RKA_1e-3,2-0-4-1-3,9.631889343261719,10.6990327835083,0.9002579521121294,0.0,TRUE
TRANSFORMER,Maldives,42,123,CROSS_ARCH_CROSS_SEED,FUNCTIONAL,3-4-1-0-2,11.439042091369629,4.768798351287842,2.3987263139948976,0.0,TRUE
